"activity","address","city","code","codedescription","createddate","duedate","neighborhood","outcome","servicerequestnum","state","status","statusdate","updateddate","zip","lon","lat"
"Dispatch Work Crew","3911  TOWANDA AVE","BALTIMORE CITY","FORESTR2","Forestry Fallen Limb","2014-10-20T14:59:10.000","2014-10-21T14:59:10.000","TOWANDA-GRANTLEY","Removed entire limb","14-00789009","MD","CLOSED","2014-10-21T18:21:16.000","2014-10-21T18:20:00.000","21215",-76.664355,39.3329
"Dispatch Work Crew","3523  GELSTON DR","BALTIMORE CITY","FORESTR2","Forestry Fallen Limb","2014-10-20T14:50:32.000","2014-10-21T14:50:32.000","GWYNNS FALLS/LEAKIN PARK","Removed entire limb","14-00788955","MD","CLOSED","2014-10-24T12:48:26.000","2014-10-24T12:46:00.000","21229",-76.6761644,39.297223
"Dispatch Work Crew","3120  REISTERSTOWN RD","BALTIMORE CITY","FORESTR2","Forestry Fallen Limb","2014-10-20T13:03:37.000","2014-10-21T13:03:37.000","LIBERTY SQUARE","No Cause For Action","14-00788365","MD","CLOSED","2014-10-22T12:40:48.000","2014-10-22T12:20:00.000","21215",-76.65655,39.3232519
"Dispatch Work Crew","310 S BROADWAY","BALTIMORE CITY","FORESTR2","Forestry Fallen Limb","2014-10-20T13:00:06.000","2014-10-21T13:00:06.000","FELLS POINT","Removed entire limb","14-00788340","MD","CLOSED","2014-10-21T18:24:31.000","2014-10-21T18:24:00.000","21231",-76.594009,39.287173
"Dispatch Work Crew","220  LONGWOOD RD","BALTIMORE CITY","FORESTR2","Forestry Fallen Limb","2014-10-20T12:03:30.000","2014-10-21T12:03:30.000","ROLAND PARK","No Cause For Action","14-00787972","MD","CLOSED","2014-10-22T12:58:57.000","2014-10-22T12:56:00.000","21210",-76.641556,39.35716
"Dispatch Inspector","4807  GWYNN OAK AVE","BALTIMORE CITY","FORESTR2","Forestry Fallen Limb","2014-10-18T17:52:02.000","2014-10-19T17:52:02.000","HOWARD PARK","No Cause For Action","14-00786264","MD","CLOSED","2014-10-20T19:21:41.000","2014-10-20T19:21:00.000","21207",-76.698167,39.330123
"Dispatch Work Crew","1510  ARGYLE AVE","BALTIMORE CITY","FORESTR2","Forestry Fallen Limb","2014-10-18T16:44:03.000","2014-10-19T16:44:03.000","UPTON","Removed entire limb","14-00786149","MD","CLOSED","2014-10-21T12:08:58.000","2014-10-21T12:00:00.000","21217",-76.63399,39.3014238
"Dispatch Work Crew","302  SOUTHWAY","BALTIMORE CITY","FORESTR2","Forestry Fallen Limb","2014-10-17T10:26:20.000","2014-10-18T10:26:20.000","GUILFORD","Removed entire limb","14-00782054","MD","CLOSED","2014-10-20T15:31:29.000","2014-10-20T15:30:00.000","21218",-76.6124057,39.3318829
"Dispatch Work Crew","1462  WILLIAM ST","BALTIMORE CITY","FORESTR2","Forestry Fallen Limb","2014-10-16T17:15:40.000","2014-10-17T17:15:40.000","RIVERSIDE","Removed entire limb","14-00780668","MD","CLOSED","2014-11-21T14:48:09.000","2014-11-21T14:47:00.000","21230",-76.6102371,39.2730355
"Dispatch Work Crew","1159  CLEVELAND ST","BALTIMORE CITY","FORESTR2","Forestry Fallen Limb","2014-10-16T14:11:32.000","2014-10-17T14:11:32.000","WASHINGTON VILLAGE","Removed entire limb","14-00779990","MD","CLOSED","2014-10-20T14:20:22.000","2014-10-20T14:19:00.000","21230",-76.631699,39.280772
"Dispatch Work Crew","601  WINANS WAY","BALTIMORE CITY","FORESTR2","Forestry Fallen Limb","2014-10-16T12:41:28.000","2014-10-17T12:41:28.000","HUNTING RIDGE","Removed entire limb","14-00779411","MD","CLOSED","2014-10-20T14:57:23.000","2014-10-20T14:56:00.000","21229",-76.6978139,39.293891
NA,"3410  COTWOOD PL","BALTIMORE CITY","FORESTR2","Forestry Fallen Limb","2014-10-15T11:46:28.000","2014-10-16T11:46:28.000","PARK CIRCLE",NA,"14-00775849","MD","CLOSED","2014-10-17T11:58:24.000",NA,"21215",-76.657136,39.328558
NA,"510 N CALHOUN ST","BALTIMORE CITY","FORESTR2","Forestry Fallen Limb","2014-10-15T11:45:05.000","2014-10-16T11:45:05.000","HARLEM PARK",NA,"14-00775838","MD","CLOSED","2014-10-17T12:01:10.000",NA,"21223",-76.640156,39.294429
NA,"2133  CALLOW AVE","BALTIMORE CITY","FORESTR2","Forestry Fallen Limb","2014-10-15T10:53:25.000","2014-10-16T10:53:25.000","RESERVOIR HILL",NA,"14-00775673","MD","CLOSED","2014-10-17T12:26:58.000",NA,"21217",-76.6312038,39.3125826
"Dispatch Inspector","3011  ROSALIE AVE","BALTIMORE CITY","FORESTR2","Forestry Fallen Limb","2014-10-15T09:09:21.000","2014-10-16T09:09:21.000","NORTH HARFORD ROAD","Duplicate request","14-00775442","MD","CLOSED","2014-10-15T10:55:31.000","2014-10-15T10:55:00.000","21234",-76.546777,39.367416
"Dispatch Work Crew","1408  MADISON AVE","BALTIMORE CITY","FORESTR2","Forestry Fallen Limb","2014-10-14T23:51:52.000","2014-10-15T23:51:52.000","MADISON PARK","Removed entire limb","14-00775191","MD","CLOSED","2014-10-15T18:21:40.000","2014-10-15T18:18:00.000","21217",-76.6285259,39.304061
"Dispatch Work Crew","1124  WEDGEWOOD RD","BALTIMORE CITY","FORESTR2","Forestry Fallen Limb","2014-10-14T22:52:35.000","2014-10-15T22:52:35.000","WEST HILLS","Removed entire limb","14-00775140","MD","CLOSED","2014-10-15T18:18:09.000","2014-10-15T18:17:00.000","21229",-76.7111424,39.298075
"Dispatch Work Crew","507 S BROADWAY","BALTIMORE CITY","FORESTR2","Forestry Fallen Limb","2014-10-14T21:12:32.000","2014-10-15T21:12:32.000","FELLS POINT","Removed entire limb","14-00774968","MD","CLOSED","2014-10-15T17:59:26.000","2014-10-15T17:58:00.000","21231",-76.5930942,39.2853551
"Dispatch Work Crew","2201  ASHBURTON ST","BALTIMORE CITY","FORESTR2","Forestry Fallen Limb","2014-10-14T20:54:24.000","2014-10-15T20:54:24.000","PANWAY/BRADDISH AVENUE","Removed entire limb","14-00774926","MD","CLOSED","2014-10-15T18:23:36.000","2014-10-15T18:22:00.000","21216",-76.6621,39.312614
"Dispatch Work Crew","3006  ROSALIE AVE","BALTIMORE CITY","FORESTR2","Forestry Fallen Limb","2014-10-14T17:11:41.000","2014-10-15T17:11:41.000","NORTH HARFORD ROAD","Removed entire limb","14-00774141","MD","CLOSED","2014-10-15T17:54:33.000","2014-10-15T17:53:00.000","21234",-76.546529,39.36788
"Dispatch Work Crew","N CHARLES ST & ART MUSEUM DR","BALTIMORE CITY","FORESTR2","Forestry Fallen Limb","2014-10-14T15:56:03.000","2014-10-15T15:56:03.000","CHARLES VILLAGE","Removed entire limb","14-00773808","MD","CLOSED","2014-10-15T18:07:46.000","2014-10-15T18:07:00.000","21218",-76.624156,39.3561528
"Dispatch Work Crew","3559  BENZINGER RD","BALTIMORE CITY","FORESTR2","Forestry Fallen Limb","2014-10-14T12:40:08.000","2014-10-15T12:40:08.000","VIOLETVILLE","Removed entire limb","14-00772731","MD","CLOSED","2014-10-15T18:17:05.000","2014-10-15T18:16:00.000","21229",-76.6784969,39.270354
"Dispatch Work Crew","1612  BRADDISH AVE","BALTIMORE CITY","FORESTR2","Forestry Fallen Limb","2014-10-13T10:28:23.000","2014-10-14T10:28:23.000","COPPIN HEIGHTS/ASH-CO-EAST","No Cause For Action","14-00770398","MD","CLOSED","2014-10-15T11:27:04.000","2014-10-15T11:26:00.000","21216",-76.661224,39.306472
"Dispatch Work Crew","4500  WAKEFIELD RD","BALTIMORE CITY","FORESTR2","Forestry Fallen Limb","2014-10-09T19:39:10.000","2014-10-10T19:39:10.000","WEST FOREST PARK","Removed entire limb","14-00763883","MD","CLOSED","2014-10-14T12:22:30.000","2014-10-14T12:22:00.000","21216",-76.691293,39.319771
"Dispatch Work Crew","729  BROOKWOOD RD","BALTIMORE CITY","FORESTR2","Forestry Fallen Limb","2014-10-09T14:57:05.000","2014-10-10T14:57:05.000","HUNTING RIDGE","Removed entire limb","14-00762599","MD","CLOSED","2014-10-14T12:47:15.000","2014-10-14T12:46:00.000","21229",-76.702264,39.296249
"Dispatch Work Crew","800  EASTERN AVE","BALTIMORE CITY","FORESTR2","Forestry Fallen Limb","2014-10-09T13:22:26.000","2014-10-10T13:22:26.000","LITTLE ITALY","No Cause For Action","14-00762168","MD","CLOSED","2014-10-14T12:37:06.000","2014-10-14T12:36:00.000","21202",-76.6030511,39.2851874
"Dispatch Work Crew","700 S ELLWOOD AVE","BALTIMORE CITY","FORESTR2","Forestry Fallen Limb","2014-10-09T11:40:50.000","2014-10-10T11:40:50.000","CANTON","No Cause For Action","14-00761547","MD","CLOSED","2014-10-14T12:35:18.000","2014-10-14T12:35:00.000","21224",-76.5730328,39.2842275
"Dispatch Work Crew","3927  REXMERE RD","BALTIMORE CITY","FORESTR2","Forestry Fallen Limb","2014-10-09T00:24:56.000","2014-10-10T00:24:56.000","EDNOR GARDENS-LAKESIDE","No Cause For Action","14-00761032","MD","CLOSED","2014-10-14T17:42:25.000","2014-10-14T17:42:00.000","21218",-76.601714,39.336067
"Dispatch Work Crew","400  SAINT PAUL PL","BALTIMORE CITY","FORESTR2","Forestry Fallen Limb","2014-10-08T23:03:07.000","2014-10-09T23:03:07.000","DOWNTOWN","No Cause For Action","14-00760974","MD","CLOSED","2014-10-14T12:29:48.000","2014-10-14T12:29:00.000","21202",-76.6145,39.294269
"Dispatch Work Crew","1233  CLIFTVIEW AVE","BALTIMORE CITY","FORESTR2","Forestry Fallen Limb","2014-10-08T13:08:16.000","2014-10-09T13:08:16.000","EAST BALTIMORE MIDWAY","Removed entire limb","14-00758415","MD","CLOSED","2014-10-21T11:43:01.000","2014-10-21T11:42:00.000","21218",-76.597523,39.316327
"Dispatch Work Crew","W OSTEND ST & CARROLL ST","BALTIMORE CITY","FORESTR2","Forestry Fallen Limb","2014-10-07T15:24:06.000","2014-10-08T15:24:06.000","WASHINGTON VILLAGE","Removed entire limb","14-00755639","MD","CLOSED","2014-10-08T18:27:32.000","2014-10-08T18:27:00.000","21230",-76.6260897,39.2769399
"Dispatch Work Crew","1932  HILLENWOOD RD","BALTIMORE CITY","FORESTR2","Forestry Fallen Limb","2014-10-07T13:56:54.000","2014-10-08T13:56:54.000","PERRING LOCH","Removed entire limb","14-00755167","MD","CLOSED","2014-10-10T12:09:41.000","2014-10-10T12:07:00.000","21239",-76.580205,39.354384
"Dispatch Work Crew","6310  HARFORD RD","BALTIMORE CITY","FORESTR2","Forestry Fallen Limb","2014-10-07T12:15:49.000","2014-10-08T12:15:49.000","WESTFIELD","Removed entire limb","14-00754596","MD","CLOSED","2014-10-14T12:43:32.000","2014-10-14T12:43:00.000","21214",-76.5546175,39.3607232
"Dispatch Work Crew","1527  WADSWORTH WAY","BALTIMORE CITY","FORESTR2","Forestry Fallen Limb","2014-10-06T22:06:46.000","2014-10-07T22:06:46.000","LOCH RAVEN","Removed entire limb","14-00753767","MD","CLOSED","2014-10-08T12:31:32.000","2014-10-08T12:30:00.000","21239",-76.583999,39.363655
"Dispatch Inspector","2973  MALLVIEW RD","BALTIMORE CITY","FORESTR2","Forestry Fallen Limb","2014-10-06T20:10:54.000","2014-10-07T20:10:54.000","LAKELAND","No Cause For Action","14-00753431","MD","CLOSED","2014-10-16T19:06:08.000","2014-10-16T19:04:00.000","21230",-76.6417309,39.251633
"Dispatch Work Crew","5923  LEITH WALK","BALTIMORE CITY","FORESTR2","Forestry Fallen Limb","2014-10-06T17:57:13.000","2014-10-07T17:57:13.000","RAMBLEWOOD","Removed entire limb","14-00752870","MD","CLOSED","2014-10-08T12:28:55.000","2014-10-08T12:26:00.000","21239",-76.59024,39.364251
"Dispatch Inspector","6709  BESSEMER AVE","BALTIMORE CITY","FORESTR2","Forestry Fallen Limb","2014-10-06T17:06:33.000","2014-10-07T17:06:33.000","GRACELAND PARK","Duplicate request","14-00752653","MD","CLOSED","2014-10-10T12:14:11.000","2014-10-10T12:13:00.000","21222",-76.531782,39.276893
"Dispatch Work Crew","2422  PENNSYLVANIA AVE","BALTIMORE CITY","FORESTR2","Forestry Fallen Limb","2014-10-04T20:11:56.000","2014-10-05T20:11:56.000","PENN NORTH","Removed entire limb","14-00749644","MD","CLOSED","2014-10-06T18:43:23.000","2014-10-06T18:43:00.000","21217",-76.642293,39.309613
"Dispatch Inspector","4  LONGWOOD RD","BALTIMORE CITY","FORESTR2","Forestry Fallen Limb","2014-10-04T16:01:56.000","2014-10-05T16:01:56.000","ROLAND PARK","Removed entire limb","14-00749375","MD","CLOSED","2014-10-06T18:37:58.000","2014-10-06T18:33:00.000","21210",-76.635337,39.355907
"Dispatch Work Crew","220  HAWTHORN RD","BALTIMORE CITY","FORESTR2","Forestry Fallen Limb","2014-10-04T13:21:59.000","2014-10-05T13:21:59.000","ROLAND PARK","No Cause For Action","14-00749094","MD","CLOSED","2014-10-06T18:40:53.000","2014-10-06T18:40:00.000","21210",-76.633213,39.34761
"Dispatch Work Crew","5623  SAGRA RD","BALTIMORE CITY","FORESTR2","Forestry Fallen Limb","2014-10-04T12:59:33.000","2014-10-05T12:59:33.000","WOODBOURNE HEIGHTS","Removed entire limb","14-00749067","MD","CLOSED","2014-10-06T18:34:50.000","2014-10-06T18:34:00.000","21239",-76.592287,39.357391
"Dispatch Inspector","S WOODINGTON RD & MASSACHUSETTS AVE","BALTIMORE CITY","FORESTR2","Forestry Fallen Limb","2014-10-04T12:36:43.000","2014-10-05T12:36:43.000","IRVINGTON","Duplicate request","14-00749045","MD","CLOSED","2014-10-06T10:21:31.000","2014-10-06T10:20:00.000","21229",-76.6868104,39.2837927
NA,"419  WOODLAWN RD","BALTIMORE CITY","FORESTR2","Forestry Fallen Limb","2014-10-03T17:24:30.000","2014-10-04T17:24:30.000","ROLAND PARK",NA,"14-00747804","MD","CLOSED","2014-10-03T18:01:34.000",NA,"21210",-76.6327304,39.3509946
"Dispatch Work Crew","1201  WELDON AVE","BALTIMORE CITY","FORESTR2","Forestry Fallen Limb","2014-10-03T14:23:57.000","2014-10-04T14:23:57.000","MEDFIELD","Removed entire limb","14-00747031","MD","CLOSED","2014-10-06T11:28:19.000","2014-10-06T11:27:00.000","21211",-76.638207,39.33798
"Dispatch Work Crew","417  MAUDE AVE","BALTIMORE CITY","FORESTR2","Forestry Fallen Limb","2014-10-03T14:12:37.000","2014-10-04T14:12:37.000","BROOKLYN","No Cause For Action","14-00746932","MD","CLOSED","2014-10-14T12:39:49.000","2014-10-14T12:38:00.000","21225",-76.60332,39.238782
"Dispatch Work Crew","1820 S CHARLES ST","BALTIMORE CITY","FORESTR2","Forestry Fallen Limb","2014-10-02T12:11:15.000","2014-10-03T12:11:15.000","SBIC","Removed entire limb","14-00742529","MD","CLOSED","2014-10-06T11:26:38.000","2014-10-06T11:25:00.000","21230",-76.614166,39.2688149
"Dispatch Work Crew","1802  JACKSON ST","BALTIMORE CITY","FORESTR2","Forestry Fallen Limb","2014-10-01T21:40:55.000","2014-10-02T21:40:55.000","RIVERSIDE","Removed entire limb","14-00741499","MD","CLOSED","2014-10-06T11:29:51.000","2014-10-06T11:29:00.000","21230",-76.6050806,39.2696406
"Dispatch Work Crew","1050  ROCKHILL AVE","BALTIMORE CITY","FORESTR2","Forestry Fallen Limb","2014-10-01T09:30:53.000","2014-10-02T09:30:53.000","VIOLETVILLE","Removed entire limb","14-00738530","MD","CLOSED","2014-10-02T16:08:02.000","2014-10-02T16:06:00.000","21229",-76.67729,39.2691469
"Dispatch Work Crew","S FRANKLINTOWN RD & FREDERICK AVE","BALTIMORE CITY","FORESTR2","Forestry Fallen Limb","2014-09-30T17:17:49.000","2014-10-01T17:17:49.000","MILLHILL","No Cause For Action","14-00737065","MD","CLOSED","2014-10-02T15:09:55.000","2014-10-02T15:00:00.000","21223",-76.6580814,39.2852051
"Dispatch Work Crew","2782  THE ALAMEDA","BALTIMORE CITY","FORESTR2","Forestry Fallen Limb","2014-09-29T19:58:58.000","2014-09-30T19:58:58.000","COLDSTREAM HOMESTEAD MONTEBELLO","Removed entire limb","14-00734586","MD","CLOSED","2014-10-01T11:16:47.000","2014-10-01T11:15:00.000","21218",-76.5929,39.322529
"Dispatch Work Crew","4900  WETHEREDSVILLE RD","BALTIMORE CITY","FORESTR2","Forestry Fallen Limb","2014-09-28T14:52:46.000","2014-09-29T14:52:46.000","WAKEFIELD","Removed entire limb","14-00730970","MD","CLOSED","2014-10-02T16:10:38.000","2014-10-02T16:10:00.000","21207",-76.7006124,39.3170271
NA,"3105  KESWICK RD","BALTIMORE CITY","FORESTR2","Forestry Fallen Limb","2014-09-28T13:46:58.000","2014-09-29T13:46:58.000","HAMPDEN",NA,"14-00730886","MD","CLOSED","2014-10-07T09:57:48.000",NA,"21211",-76.627523,39.32447
"Dispatch Work Crew","1821 E FAIRMOUNT AVE","BALTIMORE CITY","FORESTR2","Forestry Fallen Limb","2014-09-26T21:14:50.000","2014-09-27T21:14:50.000","WASHINGTON HILL","No Cause For Action","14-00729052","MD","CLOSED","2014-10-14T12:37:54.000","2014-10-14T12:37:00.000","21231",-76.590916,39.292529
"Dispatch Work Crew","4014  MORAVIA RD","BALTIMORE CITY","FORESTR2","Forestry Fallen Limb","2014-09-26T17:14:36.000","2014-09-27T17:14:36.000","WILSON HEIGHTS","Removed entire limb","14-00728359","MD","CLOSED","2014-10-14T12:42:56.000","2014-10-14T12:42:00.000","21206",-76.562619,39.3335579
"Dispatch Work Crew","6300  TRAMORE RD","BALTIMORE CITY","FORESTR2","Forestry Fallen Limb","2014-09-26T16:39:48.000","2014-09-27T16:39:48.000","HARFORD-ECHODALE/PERRING PARKWAY","Removed entire limb","14-00728251","MD","CLOSED","2014-09-30T11:22:03.000","2014-09-30T11:21:00.000","21214",-76.5669999,39.363148
"Dispatch Work Crew","131 N EDGEWOOD ST","BALTIMORE CITY","FORESTR2","Forestry Fallen Limb","2014-09-26T15:58:00.000","2014-09-27T15:58:00.000","ALLENDALE","Removed entire limb","14-00728086","MD","CLOSED","2014-09-30T11:27:39.000","2014-09-30T11:27:00.000","21229",-76.6765989,39.2895715
"Dispatch Work Crew","5805  BLAND AVE","BALTIMORE CITY","FORESTR2","Forestry Fallen Limb","2014-09-26T15:05:31.000","2014-09-27T15:05:31.000","GLEN","No Cause For Action","14-00727889","MD","CLOSED","2014-10-02T16:08:49.000","2014-10-02T16:00:00.000","21215",-76.68061,39.357725
"Dispatch Work Crew","3620  ROBERTS PL","BALTIMORE CITY","FORESTR2","Forestry Fallen Limb","2014-09-25T20:44:53.000","2014-09-26T20:44:53.000","BALTIMORE HIGHLANDS","Removed entire limb","14-00725970","MD","CLOSED","2014-09-30T11:05:02.000","2014-09-30T11:04:00.000","21224",-76.567089,39.295865
"Dispatch Work Crew","3610  ROLAND AVE","BALTIMORE CITY","FORESTR2","Forestry Fallen Limb","2014-09-25T17:43:06.000","2014-09-26T17:43:06.000","HAMPDEN","Removed entire limb","14-00725443","MD","CLOSED","2014-09-30T11:54:42.000","2014-09-30T11:54:00.000","21211",-76.633071,39.3316
"Dispatch Work Crew","821  BOYD ST","BALTIMORE CITY","FORESTR2","Forestry Fallen Limb","2014-09-25T17:24:56.000","2014-09-26T17:24:56.000","HOLLINS MARKET","Removed entire limb","14-00725374","MD","CLOSED","2014-09-30T11:48:01.000","2014-09-30T11:47:00.000","21201",-76.6291063,39.287468
"Dispatch Work Crew","2014  PARK AVE","BALTIMORE CITY","FORESTR2","Forestry Fallen Limb","2014-09-25T16:16:57.000","2014-09-26T16:16:57.000","RESERVOIR HILL","No Cause For Action","14-00725059","MD","CLOSED","2014-10-14T12:23:52.000","2014-10-14T12:23:00.000","21217",-76.628834,39.313133
"Dispatch Work Crew","2012  PARK AVE","BALTIMORE CITY","FORESTR2","Forestry Fallen Limb","2014-09-25T16:10:59.000","2014-09-26T16:10:59.000","RESERVOIR HILL","Removed entire limb","14-00725026","MD","CLOSED","2014-09-30T11:53:43.000","2014-09-30T11:53:00.000","21217",-76.628803,39.3131
"Dispatch Inspector","306 S POPPLETON ST","BALTIMORE CITY","FORESTR2","Forestry Fallen Limb","2014-09-25T14:35:46.000","2014-09-26T14:35:46.000","WASHINGTON VILLAGE","Duplicate request","14-00724625","MD","CLOSED","2014-09-25T16:49:51.000","2014-09-25T16:49:00.000","21230",-76.6320802,39.2843874
"Dispatch Work Crew","304 S POPPLETON ST","BALTIMORE CITY","FORESTR2","Forestry Fallen Limb","2014-09-25T14:34:56.000","2014-09-26T14:34:56.000","WASHINGTON VILLAGE","Removed entire limb","14-00724623","MD","CLOSED","2014-09-30T11:35:01.000","2014-09-30T11:34:00.000","21223",-76.6320834,39.2844186
"Dispatch Work Crew","1264  BATTERY AVE","BALTIMORE CITY","FORESTR2","Forestry Fallen Limb","2014-09-25T14:23:52.000","2014-09-26T14:23:52.000","RIVERSIDE","Removed entire limb","14-00724561","MD","CLOSED","2014-09-30T11:31:53.000","2014-09-30T11:29:00.000","21230",-76.6097365,39.2749297
"Dispatch Work Crew","CROSS COUNTRY BLVD & GREENSPRING AVE","BALTIMORE CITY","FORESTR2","Forestry Fallen Limb","2014-09-25T12:56:01.000","2014-09-26T12:56:01.000","MOUNT WASHINGTON","Removed entire limb","14-00724083","MD","CLOSED","2014-09-30T11:01:33.000","2014-09-30T11:00:00.000","21209",-76.6827254,39.3621183
"Dispatch Work Crew","129  SCOTT ST","BALTIMORE CITY","FORESTR2","Forestry Fallen Limb","2014-09-25T12:18:39.000","2014-09-26T12:18:39.000","HOLLINS MARKET","Removed entire limb","14-00723883","MD","CLOSED","2014-09-30T11:50:45.000","2014-09-30T11:50:00.000","21201",-76.6290024,39.2861792
"Dispatch Inspector","4113  FAIRFAX RD","BALTIMORE CITY","FORESTR2","Forestry Fallen Limb","2014-09-25T09:24:49.000","2014-09-26T09:24:49.000","WINDSOR HILLS","Duplicate request","14-00723292","MD","CLOSED","2014-11-14T09:57:49.000","2014-11-14T09:57:00.000","21216",-76.6856123,39.3207056
"Dispatch Work Crew","3810  GRANTLEY RD","BALTIMORE CITY","FORESTR2","Forestry Fallen Limb","2014-09-24T19:31:23.000","2014-09-25T19:31:23.000","ASHBURTON","Removed entire limb","14-00722606","MD","CLOSED","2014-09-30T10:59:51.000","2014-09-30T10:57:00.000","21215",-76.673831,39.331758
"Dispatch Work Crew","826  WEDGEWOOD RD","BALTIMORE CITY","FORESTR2","Forestry Fallen Limb","2014-09-24T17:50:15.000","2014-09-25T17:50:15.000","WEST HILLS","Removed entire limb","14-00722140","MD","CLOSED","2014-09-26T11:46:32.000","2014-09-26T11:46:00.000","21229",-76.707031,39.294899
"Dispatch Work Crew","5516  LEITH RD","BALTIMORE CITY","FORESTR2","Forestry Fallen Limb","2014-09-24T17:24:10.000","2014-09-25T17:24:10.000","WOODBOURNE HEIGHTS","Removed entire limb","14-00722041","MD","CLOSED","2014-09-30T11:20:00.000","2014-09-30T11:19:00.000","21239",-76.5918726,39.3562416
